Domain,Area,Element,Item,Year,Unit,Value
Food Balances (old methodology and population),India,Production,Grapefruit and products,2010,1000 tonnes,261
Food Balances (old methodology and population),India,Production,"Citrus, Other",2010,1000 tonnes,782
Food Balances (old methodology and population),India,Production,Bananas,2010,1000 tonnes,29780
Food Balances (old methodology and population),India,Production,Plantains,2010,,0
Food Balances (old methodology and population),India,Production,Apples and products,2010,1000 tonnes,1777
Food Balances (old methodology and population),India,Production,Pineapples and products,2010,1000 tonnes,1387
Food Balances (old methodology and population),India,Production,Dates,2010,,0
Food Balances (old methodology and population),India,Production,Grapes and products (excl wine),2010,1000 tonnes,881
Food Balances (old methodology and population),India,Production,"Fruits, Other",2010,1000 tonnes,31658
Food Balances (old methodology and population),India,Production,Coffee and products,2010,1000 tonnes,290
Food Balances (old methodology and population),India,Production,Cocoa Beans and products,2010,1000 tonnes,13
Food Balances (old methodology and population),India,Production,Tea (including mate),2010,1000 tonnes,991
Food Balances (old methodology and population),India,Production,Pepper,2010,1000 tonnes,51
Food Balances (old methodology and population),India,Production,Pimento,2010,1000 tonnes,1223
Food Balances (old methodology and population),India,Production,Cloves,2010,,0
Food Balances (old methodology and population),India,Production,"Spices, Other",2010,1000 tonnes,2296
Food Balances (old methodology and population),India,Production,Wine,2010,,0
Food Balances (old methodology and population),India,Production,Beer,2010,1000 tonnes,529
Food Balances (old methodology and population),India,Production,"Beverages, Fermented",2010,1000 tonnes,11
Food Balances (old methodology and population),India,Production,"Beverages, Alcoholic",2010,1000 tonnes,1892
Food Balances (old methodology and population),India,Production,"Alcohol, Non-Food",2010,1000 tonnes,1982
Food Balances (old methodology and population),India,Production,Bovine Meat,2010,1000 tonnes,2539
Food Balances (old methodology and population),India,Production,Mutton & Goat Meat,2010,1000 tonnes,774
Food Balances (old methodology and population),India,Production,Pigmeat,2010,1000 tonnes,371
Food Balances (old methodology and population),India,Production,Poultry Meat,2010,1000 tonnes,2226
Food Balances (old methodology and population),India,Production,"Meat, Other",2010,1000 tonnes,175
Food Balances (old methodology and population),India,Production,"Offals, Edible",2010,1000 tonnes,531
Food Balances (old methodology and population),India,Production,"Butter, Ghee",2010,1000 tonnes,3383
Food Balances (old methodology and population),India,Production,Cream,2010,1000 tonnes,2
Food Balances (old methodology and population),India,Production,"Fats, Animals, Raw",2010,1000 tonnes,245
Food Balances (old methodology and population),India,Production,"Fish, Body Oil",2010,1000 tonnes,14
Food Balances (old methodology and population),India,Production,"Fish, Liver Oil",2010,1000 tonnes,0
Food Balances (old methodology and population),India,Production,Eggs,2010,1000 tonnes,3378
Food Balances (old methodology and population),India,Production,Milk - Excluding Butter,2010,1000 tonnes,121847
Food Balances (old methodology and population),India,Production,Freshwater Fish,2010,1000 tonnes,5074
Food Balances (old methodology and population),India,Production,Demersal Fish,2010,1000 tonnes,1019
Food Balances (old methodology and population),India,Production,Pelagic Fish,2010,1000 tonnes,1022
Food Balances (old methodology and population),India,Production,"Marine Fish, Other",2010,1000 tonnes,721
Food Balances (old methodology and population),India,Production,Crustaceans,2010,1000 tonnes,503
Food Balances (old methodology and population),India,Production,Cephalopods,2010,1000 tonnes,110
Food Balances (old methodology and population),India,Production,"Molluscs, Other",2010,1000 tonnes,23
Food Balances (old methodology and population),India,Production,"Meat, Aquatic Mammals",2010,,0
Food Balances (old methodology and population),India,Production,"Aquatic Animals, Others",2010,1000 tonnes,2
Food Balances (old methodology and population),India,Production,Aquatic Plants,2010,1000 tonnes,4
Food Balances (old methodology and population),India,Production,Infant food,2010,,0
Food Balances (old methodology and population),India,Production,Miscellaneous,2010,,0
Food Balances (old methodology and population),Ireland,Production,Wheat and products,2010,1000 tonnes,669
Food Balances (old methodology and population),Ireland,Production,Rice (Milled Equivalent),2010,,0
Food Balances (old methodology and population),Ireland,Production,Barley and products,2010,1000 tonnes,1223
Food Balances (old methodology and population),Ireland,Production,Maize and products,2010,,0
Food Balances (old methodology and population),Ireland,Production,Rye and products,2010,1000 tonnes,0
Food Balances (old methodology and population),Ireland,Production,Oats,2010,1000 tonnes,148
Food Balances (old methodology and population),Ireland,Production,Millet and products,2010,,0
Food Balances (old methodology and population),Ireland,Production,Sorghum and products,2010,,0
Food Balances (old methodology and population),Ireland,Production,"Cereals, Other",2010,1000 tonnes,3
Food Balances (old methodology and population),Ireland,Production,Cassava and products,2010,,0
Food Balances (old methodology and population),Ireland,Production,Potatoes and products,2010,1000 tonnes,420
Food Balances (old methodology and population),Ireland,Production,Sweet potatoes,2010,,0
Food Balances (old methodology and population),Ireland,Production,Yams,2010,,0
Food Balances (old methodology and population),Ireland,Production,"Roots, Other",2010,,0
Food Balances (old methodology and population),Ireland,Production,Sugar cane,2010,,0
Food Balances (old methodology and population),Ireland,Production,Sugar beet,2010,1000 tonnes,0
Food Balances (old methodology and population),Ireland,Production,Sugar non-centrifugal,2010,,0
Food Balances (old methodology and population),Ireland,Production,Sugar (Raw Equivalent),2010,1000 tonnes,0
Food Balances (old methodology and population),Ireland,Production,"Sweeteners, Other",2010,1000 tonnes,8
Food Balances (old methodology and population),Ireland,Production,Honey,2010,1000 tonnes,0
Food Balances (old methodology and population),Ireland,Production,Beans,2010,1000 tonnes,18
Food Balances (old methodology and population),Ireland,Production,Peas,2010,1000 tonnes,8
Food Balances (old methodology and population),Ireland,Production,"Pulses, Other and products",2010,,0
Food Balances (old methodology and population),Ireland,Production,Nuts and products,2010,,0
Food Balances (old methodology and population),Ireland,Production,Soyabeans,2010,,0
Food Balances (old methodology and population),Ireland,Production,Groundnuts (Shelled Eq),2010,,0
Food Balances (old methodology and population),Ireland,Production,Sunflower seed,2010,,0
Food Balances (old methodology and population),Ireland,Production,Rape and Mustardseed,2010,1000 tonnes,28
Food Balances (old methodology and population),Ireland,Production,Cottonseed,2010,,0
Food Balances (old methodology and population),Ireland,Production,Coconuts - Incl Copra,2010,,0
Food Balances (old methodology and population),Ireland,Production,Sesame seed,2010,,0
Food Balances (old methodology and population),Ireland,Production,Palm kernels,2010,,0
Food Balances (old methodology and population),Ireland,Production,Olives (including preserved),2010,,0
Food Balances (old methodology and population),Ireland,Production,"Oilcrops, Other",2010,,0
Food Balances (old methodology and population),Ireland,Production,Soyabean Oil,2010,1000 tonnes,1
Food Balances (old methodology and population),Ireland,Production,Groundnut Oil,2010,1000 tonnes,0
Food Balances (old methodology and population),Ireland,Production,Sunflowerseed Oil,2010,,0
Food Balances (old methodology and population),Ireland,Production,Rape and Mustard Oil,2010,1000 tonnes,9
Food Balances (old methodology and population),Ireland,Production,Cottonseed Oil,2010,1000 tonnes,0
Food Balances (old methodology and population),Ireland,Production,Palmkernel Oil,2010,1000 tonnes,0
Food Balances (old methodology and population),Ireland,Production,Palm Oil,2010,,0
Food Balances (old methodology and population),Ireland,Production,Coconut Oil,2010,1000 tonnes,0
Food Balances (old methodology and population),Ireland,Production,Sesameseed Oil,2010,,0
Food Balances (old methodology and population),Ireland,Production,Olive Oil,2010,,0
Food Balances (old methodology and population),Ireland,Production,Ricebran Oil,2010,,0
Food Balances (old methodology and population),Ireland,Production,Maize Germ Oil,2010,,0
Food Balances (old methodology and population),Ireland,Production,"Oilcrops Oil, Other",2010,1000 tonnes,0
Food Balances (old methodology and population),Ireland,Production,Tomatoes and products,2010,1000 tonnes,5
Food Balances (old methodology and population),Ireland,Production,Onions,2010,1000 tonnes,10
Food Balances (old methodology and population),Ireland,Production,"Vegetables, Other",2010,1000 tonnes,189
Food Balances (old methodology and population),Ireland,Production,"Oranges, Mandarines",2010,,0
Food Balances (old methodology and population),Ireland,Production,"Lemons, Limes and products",2010,,0
Food Balances (old methodology and population),Ireland,Production,Grapefruit and products,2010,,0
Food Balances (old methodology and population),Ireland,Production,"Citrus, Other",2010,,0
Food Balances (old methodology and population),Ireland,Production,Bananas,2010,,0
Food Balances (old methodology and population),Ireland,Production,Plantains,2010,,0
Food Balances (old methodology and population),Ireland,Production,Apples and products,2010,1000 tonnes,50
Food Balances (old methodology and population),Ireland,Production,Pineapples and products,2010,,0
Food Balances (old methodology and population),Ireland,Production,Dates,2010,,0
Food Balances (old methodology and population),Ireland,Production,Grapes and products (excl wine),2010,,0
Food Balances (old methodology and population),Ireland,Production,"Fruits, Other",2010,1000 tonnes,12
Food Balances (old methodology and population),Ireland,Production,Coffee and products,2010,,0
Food Balances (old methodology and population),Ireland,Production,Cocoa Beans and products,2010,,0
Food Balances (old methodology and population),Ireland,Production,Tea (including mate),2010,,0
Food Balances (old methodology and population),Ireland,Production,Pepper,2010,,0
Food Balances (old methodology and population),Ireland,Production,Pimento,2010,,0
Food Balances (old methodology and population),Ireland,Production,Cloves,2010,,0
Food Balances (old methodology and population),Ireland,Production,"Spices, Other",2010,,0
Food Balances (old methodology and population),Ireland,Production,Wine,2010,,0
Food Balances (old methodology and population),Ireland,Production,Beer,2010,1000 tonnes,825
Food Balances (old methodology and population),Ireland,Production,"Beverages, Fermented",2010,1000 tonnes,60
Food Balances (old methodology and population),Ireland,Production,"Beverages, Alcoholic",2010,1000 tonnes,99
Food Balances (old methodology and population),Ireland,Production,"Alcohol, Non-Food",2010,,0
Food Balances (old methodology and population),Ireland,Production,Bovine Meat,2010,1000 tonnes,558
Food Balances (old methodology and population),Ireland,Production,Mutton & Goat Meat,2010,1000 tonnes,48
Food Balances (old methodology and population),Ireland,Production,Pigmeat,2010,1000 tonnes,215
Food Balances (old methodology and population),Ireland,Production,Poultry Meat,2010,1000 tonnes,115
Food Balances (old methodology and population),Ireland,Production,"Meat, Other",2010,1000 tonnes,3
Food Balances (old methodology and population),Ireland,Production,"Offals, Edible",2010,1000 tonnes,76
Food Balances (old methodology and population),Ireland,Production,"Butter, Ghee",2010,1000 tonnes,135
Food Balances (old methodology and population),Ireland,Production,Cream,2010,1000 tonnes,21
Food Balances (old methodology and population),Ireland,Production,"Fats, Animals, Raw",2010,1000 tonnes,127
Food Balances (old methodology and population),Ireland,Production,"Fish, Body Oil",2010,1000 tonnes,4
Food Balances (old methodology and population),Ireland,Production,"Fish, Liver Oil",2010,1000 tonnes,0
Food Balances (old methodology and population),Ireland,Production,Eggs,2010,1000 tonnes,45
Food Balances (old methodology and population),Ireland,Production,Milk - Excluding Butter,2010,1000 tonnes,5327
Food Balances (old methodology and population),Ireland,Production,Freshwater Fish,2010,1000 tonnes,17
Food Balances (old methodology and population),Ireland,Production,Demersal Fish,2010,1000 tonnes,121
Food Balances (old methodology and population),Ireland,Production,Pelagic Fish,2010,1000 tonnes,167
Food Balances (old methodology and population),Ireland,Production,"Marine Fish, Other",2010,1000 tonnes,0
Food Balances (old methodology and population),Ireland,Production,Crustaceans,2010,1000 tonnes,17
Food Balances (old methodology and population),Ireland,Production,Cephalopods,2010,1000 tonnes,0
Food Balances (old methodology and population),Ireland,Production,"Molluscs, Other",2010,1000 tonnes,42
Food Balances (old methodology and population),Ireland,Production,"Meat, Aquatic Mammals",2010,,0
Food Balances (old methodology and population),Ireland,Production,"Aquatic Animals, Others",2010,1000 tonnes,1
Food Balances (old methodology and population),Ireland,Production,Aquatic Plants,2010,1000 tonnes,30
Food Balances (old methodology and population),Ireland,Production,Infant food,2010,,0
Food Balances (old methodology and population),Ireland,Production,Miscellaneous,2010,,0
Food Balances (old methodology and population),Netherlands,Production,Wheat and products,2010,1000 tonnes,1370
Food Balances (old methodology and population),Netherlands,Production,Rice (Milled Equivalent),2010,,0
Food Balances (old methodology and population),Netherlands,Production,Barley and products,2010,1000 tonnes,204
Food Balances (old methodology and population),Netherlands,Production,Maize and products,2010,1000 tonnes,197
Food Balances (old methodology and population),Netherlands,Production,Rye and products,2010,1000 tonnes,10
Food Balances (old methodology and population),Netherlands,Production,Oats,2010,1000 tonnes,8
Food Balances (old methodology and population),Netherlands,Production,Millet and products,2010,,0
Food Balances (old methodology and population),Netherlands,Production,Sorghum and products,2010,,0
Food Balances (old methodology and population),Netherlands,Production,"Cereals, Other",2010,1000 tonnes,14
Food Balances (old methodology and population),Netherlands,Production,Cassava and products,2010,,0
Food Balances (old methodology and population),Netherlands,Production,Potatoes and products,2010,1000 tonnes,6844
Food Balances (old methodology and population),Netherlands,Production,Sweet potatoes,2010,,0
Food Balances (old methodology and population),Netherlands,Production,Yams,2010,,0
Food Balances (old methodology and population),Netherlands,Production,"Roots, Other",2010,,0
Food Balances (old methodology and population),Netherlands,Production,Sugar cane,2010,,0
Food Balances (old methodology and population),Netherlands,Production,Sugar beet,2010,1000 tonnes,5280
Food Balances (old methodology and population),Netherlands,Production,Sugar non-centrifugal,2010,,0
Food Balances (old methodology and population),Netherlands,Production,Sugar (Raw Equivalent),2010,1000 tonnes,949
Food Balances (old methodology and population),Netherlands,Production,"Sweeteners, Other",2010,1000 tonnes,264
Food Balances (old methodology and population),Netherlands,Production,Honey,2010,1000 tonnes,0
Food Balances (old methodology and population),Netherlands,Production,Beans,2010,1000 tonnes,6
Food Balances (old methodology and population),Netherlands,Production,Peas,2010,1000 tonnes,5
Food Balances (old methodology and population),Netherlands,Production,"Pulses, Other and products",2010,1000 tonnes,2
Food Balances (old methodology and population),Netherlands,Production,Nuts and products,2010,,0
Food Balances (old methodology and population),Netherlands,Production,Soyabeans,2010,,0
Food Balances (old methodology and population),Netherlands,Production,Groundnuts (Shelled Eq),2010,,0
Food Balances (old methodology and population),Netherlands,Production,Sunflower seed,2010,,0
Food Balances (old methodology and population),Netherlands,Production,Rape and Mustardseed,2010,1000 tonnes,12
Food Balances (old methodology and population),Netherlands,Production,Cottonseed,2010,,0
Food Balances (old methodology and population),Netherlands,Production,Coconuts - Incl Copra,2010,,0
Food Balances (old methodology and population),Netherlands,Production,Sesame seed,2010,,0
Food Balances (old methodology and population),Netherlands,Production,Palm kernels,2010,,0
Food Balances (old methodology and population),Netherlands,Production,Olives (including preserved),2010,,0
Food Balances (old methodology and population),Netherlands,Production,"Oilcrops, Other",2010,1000 tonnes,2
Food Balances (old methodology and population),Netherlands,Production,Soyabean Oil,2010,1000 tonnes,462
Food Balances (old methodology and population),Netherlands,Production,Groundnut Oil,2010,1000 tonnes,52
Food Balances (old methodology and population),Netherlands,Production,Sunflowerseed Oil,2010,1000 tonnes,211
Food Balances (old methodology and population),Netherlands,Production,Rape and Mustard Oil,2010,1000 tonnes,522
Food Balances (old methodology and population),Netherlands,Production,Cottonseed Oil,2010,,0
Food Balances (old methodology and population),Netherlands,Production,Palmkernel Oil,2010,1000 tonnes,0
Food Balances (old methodology and population),Netherlands,Production,Palm Oil,2010,,0
Food Balances (old methodology and population),Netherlands,Production,Coconut Oil,2010,1000 tonnes,0
Food Balances (old methodology and population),Netherlands,Production,Sesameseed Oil,2010,1000 tonnes,1
Food Balances (old methodology and population),Netherlands,Production,Olive Oil,2010,,0
Food Balances (old methodology and population),Netherlands,Production,Ricebran Oil,2010,,0
Food Balances (old methodology and population),Netherlands,Production,Maize Germ Oil,2010,1000 tonnes,0
Food Balances (old methodology and population),Netherlands,Production,"Oilcrops Oil, Other",2010,1000 tonnes,157
Food Balances (old methodology and population),Netherlands,Production,Tomatoes and products,2010,1000 tonnes,815
Food Balances (old methodology and population),Netherlands,Production,Onions,2010,1000 tonnes,1302
Food Balances (old methodology and population),Netherlands,Production,"Vegetables, Other",2010,1000 tonnes,2724
Food Balances (old methodology and population),Netherlands,Production,"Oranges, Mandarines",2010,,0
Food Balances (old methodology and population),Netherlands,Production,"Lemons, Limes and products",2010,,0
Food Balances (old methodology and population),Netherlands,Production,Grapefruit and products,2010,,0
Food Balances (old methodology and population),Netherlands,Production,"Citrus, Other",2010,,0
Food Balances (old methodology and population),Netherlands,Production,Bananas,2010,,0
Food Balances (old methodology and population),Netherlands,Production,Plantains,2010,,0
Food Balances (old methodology and population),Netherlands,Production,Apples and products,2010,1000 tonnes,334
Food Balances (old methodology and population),Netherlands,Production,Pineapples and products,2010,,0
Food Balances (old methodology and population),Netherlands,Production,Dates,2010,,0
Food Balances (old methodology and population),Netherlands,Production,Grapes and products (excl wine),2010,1000 tonnes,1
Food Balances (old methodology and population),Netherlands,Production,"Fruits, Other",2010,1000 tonnes,333
Food Balances (old methodology and population),Netherlands,Production,Coffee and products,2010,,0
Food Balances (old methodology and population),Netherlands,Production,Cocoa Beans and products,2010,,0
Food Balances (old methodology and population),Netherlands,Production,Tea (including mate),2010,,0
Food Balances (old methodology and population),Netherlands,Production,Pepper,2010,,0
Food Balances (old methodology and population),Netherlands,Production,Pimento,2010,,0
Food Balances (old methodology and population),Netherlands,Production,Cloves,2010,,0
Food Balances (old methodology and population),Netherlands,Production,"Spices, Other",2010,1000 tonnes,0
Food Balances (old methodology and population),Netherlands,Production,Wine,2010,,0
Food Balances (old methodology and population),Netherlands,Production,Beer,2010,1000 tonnes,2449
Food Balances (old methodology and population),Netherlands,Production,"Beverages, Fermented",2010,1000 tonnes,40
Food Balances (old methodology and population),Netherlands,Production,"Beverages, Alcoholic",2010,1000 tonnes,115
Food Balances (old methodology and population),Netherlands,Production,"Alcohol, Non-Food",2010,,0
Food Balances (old methodology and population),Netherlands,Production,Bovine Meat,2010,1000 tonnes,389
Food Balances (old methodology and population),Netherlands,Production,Mutton & Goat Meat,2010,1000 tonnes,15
Food Balances (old methodology and population),Netherlands,Production,Pigmeat,2010,1000 tonnes,1294
Food Balances (old methodology and population),Netherlands,Production,Poultry Meat,2010,1000 tonnes,855
Food Balances (old methodology and population),Netherlands,Production,"Meat, Other",2010,1000 tonnes,2
Food Balances (old methodology and population),Netherlands,Production,"Offals, Edible",2010,1000 tonnes,237
Food Balances (old methodology and population),Netherlands,Production,"Butter, Ghee",2010,1000 tonnes,133
Food Balances (old methodology and population),Netherlands,Production,Cream,2010,1000 tonnes,85
Food Balances (old methodology and population),Netherlands,Production,"Fats, Animals, Raw",2010,1000 tonnes,286
Food Balances (old methodology and population),Netherlands,Production,"Fish, Body Oil",2010,1000 tonnes,0
Food Balances (old methodology and population),Netherlands,Production,"Fish, Liver Oil",2010,1000 tonnes,2
Food Balances (old methodology and population),Netherlands,Production,Eggs,2010,1000 tonnes,670
Food Balances (old methodology and population),Netherlands,Production,Milk - Excluding Butter,2010,1000 tonnes,11805
Food Balances (old methodology and population),Netherlands,Production,Freshwater Fish,2010,1000 tonnes,9
Food Balances (old methodology and population),Netherlands,Production,Demersal Fish,2010,1000 tonnes,93
Food Balances (old methodology and population),Netherlands,Production,Pelagic Fish,2010,1000 tonnes,315
Food Balances (old methodology and population),Netherlands,Production,"Marine Fish, Other",2010,1000 tonnes,0
Food Balances (old methodology and population),Netherlands,Production,Crustaceans,2010,1000 tonnes,20
Food Balances (old methodology and population),Netherlands,Production,Cephalopods,2010,1000 tonnes,1
Food Balances (old methodology and population),Netherlands,Production,"Molluscs, Other",2010,1000 tonnes,63
Food Balances (old methodology and population),Netherlands,Production,"Meat, Aquatic Mammals",2010,,0
Food Balances (old methodology and population),Netherlands,Production,"Aquatic Animals, Others",2010,1000 tonnes,0
Food Balances (old methodology and population),Netherlands,Production,Aquatic Plants,2010,1000 tonnes,0
Food Balances (old methodology and population),Netherlands,Production,Infant food,2010,,0
Food Balances (old methodology and population),Netherlands,Production,Miscellaneous,2010,,0
Food Balances (old methodology and population),World,Production,Wheat and products,2010,1000 tonnes,646386
Food Balances (old methodology and population),World,Production,Rice (Milled Equivalent),2010,1000 tonnes,467515
Food Balances (old methodology and population),World,Production,Barley and products,2010,1000 tonnes,122830
Food Balances (old methodology and population),World,Production,Maize and products,2010,1000 tonnes,849455
Food Balances (old methodology and population),World,Production,Rye and products,2010,1000 tonnes,11955
Food Balances (old methodology and population),World,Production,Oats,2010,1000 tonnes,19719
Food Balances (old methodology and population),World,Production,Millet and products,2010,1000 tonnes,32531
Food Balances (old methodology and population),World,Production,Sorghum and products,2010,1000 tonnes,59693
Food Balances (old methodology and population),World,Production,"Cereals, Other",2010,1000 tonnes,25022
Food Balances (old methodology and population),World,Production,Cassava and products,2010,1000 tonnes,224732
Food Balances (old methodology and population),World,Production,Potatoes and products,2010,1000 tonnes,332028
Food Balances (old methodology and population),World,Production,Sweet potatoes,2010,1000 tonnes,100452
Food Balances (old methodology and population),World,Production,Yams,2010,1000 tonnes,53187
Food Balances (old methodology and population),World,Production,"Roots, Other",2010,1000 tonnes,17031
Food Balances (old methodology and population),World,Production,Sugar cane,2010,1000 tonnes,1688083
Food Balances (old methodology and population),World,Production,Sugar beet,2010,1000 tonnes,227091
Food Balances (old methodology and population),World,Production,Sugar non-centrifugal,2010,1000 tonnes,11128
Food Balances (old methodology and population),World,Production,Sugar (Raw Equivalent),2010,1000 tonnes,154929
Food Balances (old methodology and population),World,Production,"Sweeteners, Other",2010,1000 tonnes,24559
Food Balances (old methodology and population),World,Production,Honey,2010,1000 tonnes,1536
Food Balances (old methodology and population),World,Production,Beans,2010,1000 tonnes,24159
Food Balances (old methodology and population),World,Production,Peas,2010,1000 tonnes,10343
Food Balances (old methodology and population),World,Production,"Pulses, Other and products",2010,1000 tonnes,35736
Food Balances (old methodology and population),World,Production,Nuts and products,2010,1000 tonnes,15363
Food Balances (old methodology and population),World,Production,Soyabeans,2010,1000 tonnes,264403
Food Balances (old methodology and population),World,Production,Groundnuts (Shelled Eq),2010,1000 tonnes,29633
Food Balances (old methodology and population),World,Production,Sunflower seed,2010,1000 tonnes,31498
Food Balances (old methodology and population),World,Production,Rape and Mustardseed,2010,1000 tonnes,60720
Food Balances (old methodology and population),World,Production,Cottonseed,2010,1000 tonnes,42986
Food Balances (old methodology and population),World,Production,Coconuts - Incl Copra,2010,1000 tonnes,58598
Food Balances (old methodology and population),World,Production,Sesame seed,2010,1000 tonnes,4260
Food Balances (old methodology and population),World,Production,Palm kernels,2010,1000 tonnes,12328
Food Balances (old methodology and population),World,Production,Olives (including preserved),2010,1000 tonnes,18408
Food Balances (old methodology and population),World,Production,"Oilcrops, Other",2010,1000 tonnes,10521
Food Balances (old methodology and population),World,Production,Soyabean Oil,2010,1000 tonnes,40610
Food Balances (old methodology and population),World,Production,Groundnut Oil,2010,1000 tonnes,5603
Food Balances (old methodology and population),World,Production,Sunflowerseed Oil,2010,1000 tonnes,12579
Food Balances (old methodology and population),World,Production,Rape and Mustard Oil,2010,1000 tonnes,22913
Food Balances (old methodology and population),World,Production,Cottonseed Oil,2010,1000 tonnes,4793
Food Balances (old methodology and population),World,Production,Palmkernel Oil,2010,1000 tonnes,5510
Food Balances (old methodology and population),World,Production,Palm Oil,2010,1000 tonnes,45078
Food Balances (old methodology and population),World,Production,Coconut Oil,2010,1000 tonnes,3788
Food Balances (old methodology and population),World,Production,Sesameseed Oil,2010,1000 tonnes,1056
Food Balances (old methodology and population),World,Production,Olive Oil,2010,1000 tonnes,3177
Food Balances (old methodology and population),World,Production,Ricebran Oil,2010,1000 tonnes,1106
Food Balances (old methodology and population),World,Production,Maize Germ Oil,2010,1000 tonnes,2290
Food Balances (old methodology and population),World,Production,"Oilcrops Oil, Other",2010,1000 tonnes,4042
Food Balances (old methodology and population),World,Production,Tomatoes and products,2010,1000 tonnes,150211
Food Balances (old methodology and population),World,Production,Onions,2010,1000 tonnes,78542
Food Balances (old methodology and population),World,Production,"Vegetables, Other",2010,1000 tonnes,817470
Food Balances (old methodology and population),World,Production,"Oranges, Mandarines",2010,1000 tonnes,92070
Food Balances (old methodology and population),World,Production,"Lemons, Limes and products",2010,1000 tonnes,14808
Food Balances (old methodology and population),World,Production,Grapefruit and products,2010,1000 tonnes,7478
Food Balances (old methodology and population),World,Production,"Citrus, Other",2010,1000 tonnes,12087
Food Balances (old methodology and population),World,Production,Bananas,2010,1000 tonnes,104804
Food Balances (old methodology and population),World,Production,Plantains,2010,1000 tonnes,27281
Food Balances (old methodology and population),World,Production,Apples and products,2010,1000 tonnes,70121
Food Balances (old methodology and population),World,Production,Pineapples and products,2010,1000 tonnes,20768
Food Balances (old methodology and population),World,Production,Dates,2010,1000 tonnes,7340
Food Balances (old methodology and population),World,Production,Grapes and products (excl wine),2010,1000 tonnes,67111
Food Balances (old methodology and population),World,Production,"Fruits, Other",2010,1000 tonnes,180620
Food Balances (old methodology and population),World,Production,Coffee and products,2010,1000 tonnes,8321
Food Balances (old methodology and population),World,Production,Cocoa Beans and products,2010,1000 tonnes,4295
Food Balances (old methodology and population),World,Production,Tea (including mate),2010,1000 tonnes,5316
Food Balances (old methodology and population),World,Production,Pepper,2010,1000 tonnes,449
Food Balances (old methodology and population),World,Production,Pimento,2010,1000 tonnes,3079
Food Balances (old methodology and population),World,Production,Cloves,2010,1000 tonnes,125
Food Balances (old methodology and population),World,Production,"Spices, Other",2010,1000 tonnes,4709
Food Balances (old methodology and population),World,Production,Wine,2010,1000 tonnes,27025
Food Balances (old methodology and population),World,Production,Beer,2010,1000 tonnes,177931
Food Balances (old methodology and population),World,Production,"Beverages, Fermented",2010,1000 tonnes,30145
Food Balances (old methodology and population),World,Production,"Beverages, Alcoholic",2010,1000 tonnes,24546
Food Balances (old methodology and population),World,Production,"Alcohol, Non-Food",2010,1000 tonnes,19679
Food Balances (old methodology and population),World,Production,Bovine Meat,2010,1000 tonnes,66399
Food Balances (old methodology and population),World,Production,Mutton & Goat Meat,2010,1000 tonnes,13053
Food Balances (old methodology and population),World,Production,Pigmeat,2010,1000 tonnes,107263
Food Balances (old methodology and population),World,Production,Poultry Meat,2010,1000 tonnes,98828
Food Balances (old methodology and population),World,Production,"Meat, Other",2010,1000 tonnes,5906
Food Balances (old methodology and population),World,Production,"Offals, Edible",2010,1000 tonnes,18098
Food Balances (old methodology and population),World,Production,"Butter, Ghee",2010,1000 tonnes,9000
Food Balances (old methodology and population),World,Production,Cream,2010,1000 tonnes,3272
Food Balances (old methodology and population),World,Production,"Fats, Animals, Raw",2010,1000 tonnes,22788
Food Balances (old methodology and population),World,Production,"Fish, Body Oil",2010,1000 tonnes,998
Food Balances (old methodology and population),World,Production,"Fish, Liver Oil",2010,1000 tonnes,14
Food Balances (old methodology and population),World,Production,Eggs,2010,1000 tonnes,69147
Food Balances (old methodology and population),World,Production,Milk - Excluding Butter,2010,1000 tonnes,714854
Food Balances (old methodology and population),World,Production,Freshwater Fish,2010,1000 tonnes,47730
Food Balances (old methodology and population),World,Production,Demersal Fish,2010,1000 tonnes,20289
Food Balances (old methodology and population),World,Production,Pelagic Fish,2010,1000 tonnes,33958
Food Balances (old methodology and population),World,Production,"Marine Fish, Other",2010,1000 tonnes,10718
Food Balances (old methodology and population),World,Production,Crustaceans,2010,1000 tonnes,11649
Food Balances (old methodology and population),World,Production,Cephalopods,2010,1000 tonnes,3602
Food Balances (old methodology and population),World,Production,"Molluscs, Other",2010,1000 tonnes,17164
Food Balances (old methodology and population),World,Production,"Meat, Aquatic Mammals",2010,1000 tonnes,0
Food Balances (old methodology and population),World,Production,"Aquatic Animals, Others",2010,1000 tonnes,1261
Food Balances (old methodology and population),World,Production,Aquatic Plants,2010,1000 tonnes,20082
Food Balances (old methodology and population),World,Production,Infant food,2010,,0
Food Balances (old methodology and population),World,Production,Miscellaneous,2010,,0
