Domain|Area|Element|Item|Year|Unit|Value
Rice Cultivation|Haiti|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010|gigagrams|6.7986
Rice Cultivation|Holy See|Area harvested|Rice, paddy|2010||0
Rice Cultivation|Holy See|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Holy See|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Honduras|Area harvested|Rice, paddy|2010|ha|7364
Rice Cultivation|Honduras|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010|g CH4/m2|2.8
Rice Cultivation|Honduras|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010|gigagrams|0.2062
Rice Cultivation|Hungary|Area harvested|Rice, paddy|2010|ha|2000
Rice Cultivation|Hungary|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010|g CH4/m2|28
Rice Cultivation|Hungary|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010|gigagrams|0.56
Rice Cultivation|Iceland|Area harvested|Rice, paddy|2010||0
Rice Cultivation|Iceland|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Iceland|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|India|Area harvested|Rice, paddy|2010|ha|42862400
Rice Cultivation|India|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010|g CH4/m2|10.556
Rice Cultivation|India|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010|gigagrams|4524.5549
Rice Cultivation|Indonesia|Area harvested|Rice, paddy|2010|ha|13253450
Rice Cultivation|Indonesia|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010|g CH4/m2|21.1428
Rice Cultivation|Indonesia|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010|gigagrams|2802.1504
Rice Cultivation|Iran (Islamic Republic of)|Area harvested|Rice, paddy|2010|ha|563517
Rice Cultivation|Iran (Islamic Republic of)|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010|g CH4/m2|21.98
Rice Cultivation|Iran (Islamic Republic of)|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010|gigagrams|123.861
Rice Cultivation|Iraq|Area harvested|Rice, paddy|2010|ha|47974
Rice Cultivation|Iraq|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010|g CH4/m2|28
Rice Cultivation|Iraq|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010|gigagrams|13.4327
Rice Cultivation|Ireland|Area harvested|Rice, paddy|2010||0
Rice Cultivation|Ireland|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Ireland|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Isle of Man|Area harvested|Rice, paddy|2010||0
Rice Cultivation|Isle of Man|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Isle of Man|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Israel|Area harvested|Rice, paddy|2010||0
Rice Cultivation|Israel|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Israel|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Italy|Area harvested|Rice, paddy|2010|ha|247700
Rice Cultivation|Italy|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010|g CH4/m2|50.4
Rice Cultivation|Italy|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010|gigagrams|124.8408
Rice Cultivation|Jamaica|Area harvested|Rice, paddy|2010|ha|56
Rice Cultivation|Jamaica|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010|g CH4/m2|11.2
Rice Cultivation|Jamaica|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010|gigagrams|0.0062
Rice Cultivation|Japan|Area harvested|Rice, paddy|2010|ha|1628000
Rice Cultivation|Japan|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010|g CH4/m2|20.79
Rice Cultivation|Japan|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010|gigagrams|338.4612
Rice Cultivation|Jordan|Area harvested|Rice, paddy|2010||0
Rice Cultivation|Jordan|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Jordan|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Kazakhstan|Area harvested|Rice, paddy|2010|ha|94000
Rice Cultivation|Kazakhstan|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010|g CH4/m2|21.98
Rice Cultivation|Kazakhstan|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010|gigagrams|20.6612
Rice Cultivation|Kenya|Area harvested|Rice, paddy|2010|ha|20181
Rice Cultivation|Kenya|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010|g CH4/m2|7
Rice Cultivation|Kenya|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010|gigagrams|1.4127
Rice Cultivation|Kiribati|Area harvested|Rice, paddy|2010||0
Rice Cultivation|Kiribati|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Kiribati|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Kuwait|Area harvested|Rice, paddy|2010||0
Rice Cultivation|Kuwait|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Kuwait|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Kyrgyzstan|Area harvested|Rice, paddy|2010|ha|6334
Rice Cultivation|Kyrgyzstan|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010|g CH4/m2|21.98
Rice Cultivation|Kyrgyzstan|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010|gigagrams|1.3922
Rice Cultivation|Lao People's Democratic Republic|Area harvested|Rice, paddy|2010|ha|855114
Rice Cultivation|Lao People's Democratic Republic|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010|g CH4/m2|9.8251
Rice Cultivation|Lao People's Democratic Republic|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010|gigagrams|84.0155
Rice Cultivation|Latvia|Area harvested|Rice, paddy|2010||0
Rice Cultivation|Latvia|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Latvia|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Lebanon|Area harvested|Rice, paddy|2010||0
Rice Cultivation|Lebanon|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Lebanon|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Lesotho|Area harvested|Rice, paddy|2010||0
Rice Cultivation|Lesotho|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Lesotho|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Liberia|Area harvested|Rice, paddy|2010|ha|251230
Rice Cultivation|Liberia|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010|g CH4/m2|1.176
Rice Cultivation|Liberia|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010|gigagrams|2.9545
Rice Cultivation|Libya|Area harvested|Rice, paddy|2010||0
Rice Cultivation|Libya|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Libya|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Liechtenstein|Area harvested|Rice, paddy|2010||0
Rice Cultivation|Liechtenstein|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Liechtenstein|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Lithuania|Area harvested|Rice, paddy|2010||0
Rice Cultivation|Lithuania|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Lithuania|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Luxembourg|Area harvested|Rice, paddy|2010||0
Rice Cultivation|Luxembourg|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Luxembourg|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Madagascar|Area harvested|Rice, paddy|2010|ha|1307043
Rice Cultivation|Madagascar|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010|g CH4/m2|17.696
Rice Cultivation|Madagascar|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010|gigagrams|231.2943
Rice Cultivation|Malawi|Area harvested|Rice, paddy|2010|ha|59098
Rice Cultivation|Malawi|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010|g CH4/m2|7
Rice Cultivation|Malawi|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010|gigagrams|4.1369
Rice Cultivation|Malaysia|Area harvested|Rice, paddy|2010|ha|677884
Rice Cultivation|Malaysia|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010|g CH4/m2|17.8917
Rice Cultivation|Malaysia|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010|gigagrams|121.2851
Rice Cultivation|Maldives|Area harvested|Rice, paddy|2010||0
Rice Cultivation|Maldives|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Maldives|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Mali|Area harvested|Rice, paddy|2010|ha|615936
Rice Cultivation|Mali|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010|g CH4/m2|7
Rice Cultivation|Mali|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010|gigagrams|43.1155
Rice Cultivation|Malta|Area harvested|Rice, paddy|2010||0
Rice Cultivation|Malta|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Malta|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Marshall Islands|Area harvested|Rice, paddy|2010||0
Rice Cultivation|Marshall Islands|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Marshall Islands|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Martinique|Area harvested|Rice, paddy|2010||0
Rice Cultivation|Martinique|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Martinique|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Mauritania|Area harvested|Rice, paddy|2010|ha|25702
Rice Cultivation|Mauritania|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010|g CH4/m2|28
Rice Cultivation|Mauritania|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010|gigagrams|7.1966
Rice Cultivation|Mauritius|Area harvested|Rice, paddy|2010|ha|55
Rice Cultivation|Mauritius|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010|g CH4/m2|17.696
Rice Cultivation|Mauritius|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010|gigagrams|0.0097
Rice Cultivation|Mayotte|Area harvested|Rice, paddy|2010||0
Rice Cultivation|Mayotte|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Mayotte|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Mexico|Area harvested|Rice, paddy|2010|ha|41748
Rice Cultivation|Mexico|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010|g CH4/m2|11.48
Rice Cultivation|Mexico|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010|gigagrams|4.7927
Rice Cultivation|Micronesia (Federated States of)|Area harvested|Rice, paddy|2010|ha|91
Rice Cultivation|Micronesia (Federated States of)|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010|g CH4/m2|23.492
Rice Cultivation|Micronesia (Federated States of)|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010|gigagrams|0.0215
Rice Cultivation|Monaco|Area harvested|Rice, paddy|2010||0
Rice Cultivation|Monaco|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Monaco|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Mongolia|Area harvested|Rice, paddy|2010||0
Rice Cultivation|Mongolia|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Mongolia|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Montenegro|Area harvested|Rice, paddy|2010||0
Rice Cultivation|Montenegro|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Montenegro|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Montserrat|Area harvested|Rice, paddy|2010||0
Rice Cultivation|Montserrat|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Montserrat|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Morocco|Area harvested|Rice, paddy|2010|ha|7400
Rice Cultivation|Morocco|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010|g CH4/m2|28
Rice Cultivation|Morocco|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010|gigagrams|2.072
Rice Cultivation|Mozambique|Area harvested|Rice, paddy|2010|ha|226593
Rice Cultivation|Mozambique|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010|g CH4/m2|7
Rice Cultivation|Mozambique|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010|gigagrams|15.8615
Rice Cultivation|Myanmar|Area harvested|Rice, paddy|2010|ha|8011164
Rice Cultivation|Myanmar|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010|g CH4/m2|15.6498
Rice Cultivation|Myanmar|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010|gigagrams|1253.7279
Rice Cultivation|Namibia|Area harvested|Rice, paddy|2010||0
Rice Cultivation|Namibia|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Namibia|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Nauru|Area harvested|Rice, paddy|2010||0
Rice Cultivation|Nauru|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Nauru|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Nepal|Area harvested|Rice, paddy|2010|ha|1481289
Rice Cultivation|Nepal|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010|g CH4/m2|10.472
Rice Cultivation|Nepal|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010|gigagrams|155.1206
Rice Cultivation|Netherlands|Area harvested|Rice, paddy|2010||0
Rice Cultivation|Netherlands|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Netherlands|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Netherlands Antilles (former)|Area harvested|Rice, paddy|2010||0
Rice Cultivation|Netherlands Antilles (former)|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Netherlands Antilles (former)|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|New Caledonia|Area harvested|Rice, paddy|2010||0
Rice Cultivation|New Caledonia|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|New Caledonia|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|New Zealand|Area harvested|Rice, paddy|2010||0
Rice Cultivation|New Zealand|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|New Zealand|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Nicaragua|Area harvested|Rice, paddy|2010|ha|88314
Rice Cultivation|Nicaragua|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010|g CH4/m2|2.8
Rice Cultivation|Nicaragua|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010|gigagrams|2.4728
Rice Cultivation|Niger|Area harvested|Rice, paddy|2010|ha|33446
Rice Cultivation|Niger|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010|g CH4/m2|9.8
Rice Cultivation|Niger|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010|gigagrams|3.2777
Rice Cultivation|Nigeria|Area harvested|Rice, paddy|2010|ha|2432630
Rice Cultivation|Nigeria|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010|g CH4/m2|10.948
Rice Cultivation|Nigeria|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010|gigagrams|266.3243
Rice Cultivation|Niue|Area harvested|Rice, paddy|2010||0
Rice Cultivation|Niue|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Niue|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Norfolk Island|Area harvested|Rice, paddy|2010||0
Rice Cultivation|Norfolk Island|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Norfolk Island|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|North Macedonia|Area harvested|Rice, paddy|2010|ha|4125
Rice Cultivation|North Macedonia|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010|g CH4/m2|28
Rice Cultivation|North Macedonia|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010|gigagrams|1.155
Rice Cultivation|Northern Mariana Islands|Area harvested|Rice, paddy|2010||0
Rice Cultivation|Northern Mariana Islands|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Northern Mariana Islands|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Norway|Area harvested|Rice, paddy|2010||0
Rice Cultivation|Norway|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Norway|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Oman|Area harvested|Rice, paddy|2010||0
Rice Cultivation|Oman|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Oman|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Pacific Islands Trust Territory|Area harvested|Rice, paddy|2010||0
Rice Cultivation|Pacific Islands Trust Territory|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Pacific Islands Trust Territory|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Pakistan|Area harvested|Rice, paddy|2010|ha|2365300
Rice Cultivation|Pakistan|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010|g CH4/m2|14
Rice Cultivation|Pakistan|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010|gigagrams|331.142
Rice Cultivation|Palau|Area harvested|Rice, paddy|2010||0
Rice Cultivation|Palau|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Palau|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Palestine|Area harvested|Rice, paddy|2010||0
Rice Cultivation|Palestine|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Palestine|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Panama|Area harvested|Rice, paddy|2010|ha|105251
Rice Cultivation|Panama|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010|g CH4/m2|1.4
Rice Cultivation|Panama|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010|gigagrams|1.4735
Rice Cultivation|Papua New Guinea|Area harvested|Rice, paddy|2010|ha|410
Rice Cultivation|Papua New Guinea|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010|g CH4/m2|23.492
Rice Cultivation|Papua New Guinea|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010|gigagrams|0.0963
Rice Cultivation|Paraguay|Area harvested|Rice, paddy|2010|ha|59476
Rice Cultivation|Paraguay|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010|g CH4/m2|14
Rice Cultivation|Paraguay|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010|gigagrams|8.3266
Rice Cultivation|Peru|Area harvested|Rice, paddy|2010|ha|388659
Rice Cultivation|Peru|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010|g CH4/m2|23.52
Rice Cultivation|Peru|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010|gigagrams|91.4126
Rice Cultivation|Philippines|Area harvested|Rice, paddy|2010|ha|4354161
Rice Cultivation|Philippines|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010|g CH4/m2|33.4565
Rice Cultivation|Philippines|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010|gigagrams|1456.7499
Rice Cultivation|Pitcairn Islands|Area harvested|Rice, paddy|2010||0
Rice Cultivation|Pitcairn Islands|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Pitcairn Islands|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Poland|Area harvested|Rice, paddy|2010||0
Rice Cultivation|Poland|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Poland|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Portugal|Area harvested|Rice, paddy|2010|ha|29120
Rice Cultivation|Portugal|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010|g CH4/m2|50.4
Rice Cultivation|Portugal|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010|gigagrams|14.6765
Rice Cultivation|Puerto Rico|Area harvested|Rice, paddy|2010|ha|21
Rice Cultivation|Puerto Rico|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010|g CH4/m2|21
Rice Cultivation|Puerto Rico|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010|gigagrams|0.0043
Rice Cultivation|Qatar|Area harvested|Rice, paddy|2010||0
Rice Cultivation|Qatar|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Qatar|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Republic of Korea|Area harvested|Rice, paddy|2010|ha|892074
Rice Cultivation|Republic of Korea|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010|g CH4/m2|21
Rice Cultivation|Republic of Korea|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010|gigagrams|187.3355
Rice Cultivation|Republic of Moldova|Area harvested|Rice, paddy|2010||0
Rice Cultivation|Republic of Moldova|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Republic of Moldova|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Réunion|Area harvested|Rice, paddy|2010|ha|57
Rice Cultivation|Réunion|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010|g CH4/m2|17.696
Rice Cultivation|Réunion|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010|gigagrams|0.0101
Rice Cultivation|Romania|Area harvested|Rice, paddy|2010|ha|12403
Rice Cultivation|Romania|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010|g CH4/m2|28
Rice Cultivation|Romania|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010|gigagrams|3.4728
Rice Cultivation|Russian Federation|Area harvested|Rice, paddy|2010|ha|200878
Rice Cultivation|Russian Federation|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010|g CH4/m2|28
Rice Cultivation|Russian Federation|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010|gigagrams|56.2458
Rice Cultivation|Rwanda|Area harvested|Rice, paddy|2010|ha|12975
Rice Cultivation|Rwanda|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010|g CH4/m2|7
Rice Cultivation|Rwanda|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010|gigagrams|0.9083
Rice Cultivation|Saint Helena, Ascension and Tristan da Cunha|Area harvested|Rice, paddy|2010||0
Rice Cultivation|Saint Helena, Ascension and Tristan da Cunha|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Saint Helena, Ascension and Tristan da Cunha|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Saint Kitts and Nevis|Area harvested|Rice, paddy|2010||0
Rice Cultivation|Saint Kitts and Nevis|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Saint Kitts and Nevis|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Saint Lucia|Area harvested|Rice, paddy|2010||0
Rice Cultivation|Saint Lucia|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Saint Lucia|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Saint Pierre and Miquelon|Area harvested|Rice, paddy|2010||0
Rice Cultivation|Saint Pierre and Miquelon|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Saint Pierre and Miquelon|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Saint Vincent and the Grenadines|Area harvested|Rice, paddy|2010||0
Rice Cultivation|Saint Vincent and the Grenadines|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Saint Vincent and the Grenadines|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Samoa|Area harvested|Rice, paddy|2010||0
Rice Cultivation|Samoa|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Samoa|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|San Marino|Area harvested|Rice, paddy|2010||0
Rice Cultivation|San Marino|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|San Marino|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Sao Tome and Principe|Area harvested|Rice, paddy|2010||0
Rice Cultivation|Sao Tome and Principe|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Sao Tome and Principe|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Saudi Arabia|Area harvested|Rice, paddy|2010|ha|0
Rice Cultivation|Saudi Arabia|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Saudi Arabia|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010|gigagrams|0
Rice Cultivation|Senegal|Area harvested|Rice, paddy|2010|ha|147208
Rice Cultivation|Senegal|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010|g CH4/m2|7
Rice Cultivation|Senegal|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010|gigagrams|10.3046
Rice Cultivation|Serbia|Area harvested|Rice, paddy|2010||0
Rice Cultivation|Serbia|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Serbia|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Serbia and Montenegro|Area harvested|Rice, paddy|2010||0
Rice Cultivation|Serbia and Montenegro|Implied emission factor for CH4 (Rice cultivation)|Rice, paddy|2010||0
Rice Cultivation|Serbia and Montenegro|Emissions (CH4) (Rice cultivation)|Rice, paddy|2010||0
